Fecha_Proceso;Operacion;Documento;Correlativo;Serie;Seriado;Emisor;Fecha_Compra;Fecha_Emision;Fecha_Vcto;Duration;Plazo;Plazo_Residual;Nominal;Moneda;Tir;Tasa_Mercado;Tasa_Emision;Tera_Emision;Valor_Compra;Interes;Reajuste;Valor_Presente;Valor_Mercado;Ajuste_Mercado;Interes_Diario;Reajuste_Diario;Valor_Presente_Prox;Valor_Compra_UM;Interes_UM;Valor_Presente_UM;Valor_Mercado_UM;Ajuste_Mercado_UM;Interes_Diario_UM;Valor_Presente_Prox_UM;Valor_Compra_Par;Interes_Par;Reajuste_Par;Valor_Presente_Par;Interes_Diario_Par;Reajuste_Diario_Par;Valor_Presente_Prox_Par;Prima;Descuento;Prima_Diario;Descuento_Diario;Grupo;Nivel_Libro;Libro;Posicion;Evento;Cartera_Normativa;Instrumento;Sub_Instrumento;Tipo_Letra;Rut_Emisor;Codigo_Emisor;Tipo_Emisor;Codigo_Instrumento;Codigo_Moneda;Codigo_Libro;Codigo_Cartera_Normativa;Periodo_Cupon;Ultimo_Cupon;Fecha_Ultimo_Cupon;Nominal_Residual;Cupones_Cortados;Marca_VI;Marca_GTA;Pago;Fecha_Devengo;Fecha_Prx_Cupon;Fecha_Valuta;Plaza_1;Plaza_1_Glosa;Plaza_2;Plaza_2_Glosa;Plaza_3;Plaza_3_Glosa;Forma_de_Pago;Forma_de_Pago_Glosa;Dv01_Clp;Dv01_Um;fecha;codigo_instrumento;interes_Lir_UM;interes_Mes_Lir_UM;Retencion_Lir_UM;Retencion_Lir;Retencion_Mes_Lir_UM;Retencion_Mes_Lir;Grupo_Especial;Linea_1;Linea_Glosa_1;Grupo_1;Grupo_Factor_1;Plazo_Pacto_1;Plazo_Instrumento_1;Monto_Linea_1;Monto_Linea_Clp_1;Factor_1;Rut_1;Codigo_1;Nombre_1;Error_1;Error_Glosa_1;Linea_2;Linea_Glosa_2;Grupo_2;Grupo_Factor_2;Plazo_Pacto_2;Plazo_Instrumento_2;Monto_Linea_2;Monto_Linea_Clp_2;Factor_2;Rut_2;Codigo_2;Nombre_2;Error_2;Error_Glosa_2
31-08-2020;666480;666480;1;BTP0000421  ;S;BTGR    ;12-08-2020;01-05-2020;15-04-2021;0,6219;349;227;20.000.000.000,00;CLP       ;0,38;0,32;0;0;19.950.000.000;2.000.000,00;0;19952000000;19960000000;8.000.000,00;0;0;0;19950000000;2000000;19952000000;19960000000;8000000;0;0;0;0;0;0;0;0;0;0;0;0;0;CLP-01         ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;BTP            ;              ;N/A            ;60805000;01-01-1900;12-01-1900;05-02-1900;999;14;2;12;0;         ;20000000000;0;NO        ;NO        ;H         ;44074;44301;44301;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-1200000;-1200000;N4;36;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;19952000000;19952000000;100;60805000;1; TESORERIA GRAL. DE LA REPUBLICA                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;25627127,35;19952000000;100;60805000;1;TESORERIA GRAL. DE LA REPUBLICA                                       ;N;                                                 
31-08-2020;666481;666481;1;BTP0250325  ;S;BTGR    ;12-08-2020;01-03-2020;01-03-2025;4,242;1.826;1.643;10.000.000.000,00;CLP       ;1,34;1,27;2,5;2,5141;10.625.312.701;6.509.081,00;0;10631821782;10663207981;31.386.199,00;0;0;0;10625312701;6509081;10631821782;10663207981;31386199;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;DIS;BTP            ;              ;N/A            ;60805000;01-01-1900;12-01-1900;05-02-1900;999;23;2;6;0;         ;10000000000;0;NO        ;NO        ;H         ;44074;44075;44075;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-4454815;-4454815;N4;36;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;10631821782;10631821782;100;60805000;1; TESORERIA GRAL. DE LA REPUBLICA                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;13655926,76;10631821782;100;60805000;1;TESORERIA GRAL. DE LA REPUBLICA                                       ;N;                                                 
31-08-2020;666504;666504;1;BTP0250325  ;S;BTGR    ;13-08-2020;01-03-2020;01-03-2025;4,242;1.826;1.643;5.025.000.000,00;CLP       ;1,34;1,27;2,5;2,5141;5.339.219.633;3.270.813,00;0;5342490446;5358262011;15.771.565,00;0;0;0;5339219633;3270813;5342490446;5358262011;15771565;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;DIS;BTP            ;              ;N/A            ;60805000;01-01-1900;12-01-1900;05-02-1900;999;23;2;6;0;         ;5025000000;0;NO        ;NO        ;H         ;44074;44075;44075;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-2238545;-2238545;N4;36;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;5342490446;5342490446;100;60805000;1; TESORERIA GRAL. DE LA REPUBLICA                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;6862103,2;5342490446;100;60805000;1;TESORERIA GRAL. DE LA REPUBLICA                                       ;N;                                                 
31-08-2020;667358;667358;1;PDBC010920  ;N;BCCH    ;17-08-2020;17-08-2020;01-09-2020;0,0027;15;1;40.000.000.000,00;CLP       ;0,0217;0,02;0;0;39.995.955.964;3.754.705,00;0;39999710669;39999733335;22.666,00;0;0;0;39995955964;3754705;39999710669;39999733335;22666;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;PDBC           ;              ;N/A            ;97029000;01-01-1900;01-01-1900;06-01-1900;999;14;2;0;0;         ;40000000000;0;NO        ;NO        ;H         ;44074;44075;44075;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-11111;-11111;N4;6;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;39999710669;39999710669;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;51377189,22;39999710669;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;667386;667386;1;BESTU20517  ;S;EST     ;17-08-2020;01-05-2017;01-05-2022;1,6035;1.826;608;160.000.000;CLP       ;0,8;0,8;4,5;4,5477;172.143.127;45.532,00;0;172188659;172188659;0;0;0;0;172143127;45532;172188659;172188659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CLP-02-X       ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;DIS;BONOS          ;BANCARIO       ;N/A            ;97030000;01-01-1900;01-01-1900;15-01-1900;999;23;2;6;6;43952;160000000;0;NO        ;NO        ;H         ;44074;44136;44137;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-27607;-27607;N4;15;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;172188659;172188659;100;97030000;1; BANCO DEL ESTADO DE CHILE                                              ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;221165,83;172188659;100;97030000;1;BANCO DEL ESTADO DE CHILE                                             ;N;                                                 
31-08-2020;667706;667706;1;PDBC020920  ;N;BCCH    ;18-08-2020;18-08-2020;02-09-2020;0,0055;15;2;40.000.000.000,00;CLP       ;0,0217;0,02;0;0;39.995.955.964;3.465.378,00;0;39999421342;39999466674;45.332,00;0;0;0;39995955964;3465378;39999421342;39999466674;45332;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;PDBC           ;              ;N/A            ;97029000;01-01-1900;01-01-1900;06-01-1900;999;14;2;0;0;         ;40000000000;0;SI        ;NO        ;H         ;44074;44076;44076;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-22222;-22222;N4;6;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;39999421342;39999421342;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;51376817,6;39999421342;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;667901;667901;1;PDBC030920  ;N;BCCH    ;19-08-2020;19-08-2020;03-09-2020;0,0082;15;3;30.000.000.000,00;CLP       ;0,0217;0,02;0;0;29.996.966.973;2.382.041,00;0;29999349014;29999400012;50.998,00;0;0;0;29996966973;2382041;29999349014;29999400012;50998;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;PDBC           ;              ;N/A            ;97029000;01-01-1900;01-01-1900;06-01-1900;999;14;2;0;0;         ;30000000000;0;SI        ;NO        ;H         ;44074;44077;44077;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-24999;-24999;N4;6;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;29999349014;29999349014;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;38532334,49;29999349014;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;667912;667912;1;DPR 260421  ;N;BIC     ;19-08-2020;19-08-2020;26-04-2021;0,6521;250;238;445.000,00;CLF       ;-1;-1,55;0;0;12.846.628.502;-4.311.734,00;4.973.344,00;12847290112;12894487932;47.197.820,00;0;0;0;448111,89;-150,3666;447961,5234;449607,2251;1645,7017;0;0;0;0;0;0;0;0;0;0;0;0;0;UF-02-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;DIS;DPR            ;              ;N/A            ;97080000;01-01-1900;01-01-1900;11-01-1900;998;23;2;0;0;         ;445000;0;NO        ;NO        ;H         ;44074;44312;44312;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-860720;-30;N4;11;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;12847290112;12847290112;100;97080000;1; BANCO BICE                                                             ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;16501560,74;12847290112;100;97080000;1;BANCO BICE                                                            ;N;                                                 
31-08-2020;667939;667939;1;BTP0250325  ;S;BTGR    ;19-08-2020;01-03-2020;01-03-2025;4,242;1.826;1.643;550.000.000,00;CLP       ;1,33;1,27;2,5;2,5141;584.742.071;230.868,00;0;584972939;586476439;1.503.500,00;0;0;0;584742071;230868;584972939;586476439;1503500;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;DIS;BTP            ;              ;N/A            ;60805000;01-01-1900;12-01-1900;05-02-1900;999;23;2;6;0;         ;550000000;0;NO        ;NO        ;H         ;44074;44075;44075;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-245015;-245015;N4;36;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;584972939;584972939;100;60805000;1; TESORERIA GRAL. DE LA REPUBLICA                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;751362,07;584972939;100;60805000;1;TESORERIA GRAL. DE LA REPUBLICA                                       ;N;                                                 
31-08-2020;668223;668223;1;PDBC040920  ;N;BCCH    ;20-08-2020;20-08-2020;04-09-2020;0,011;15;4;21.550.000.000,00;CLP       ;0,0217;0,01;0;0;21.547.821.275;1.555.230,00;0;21549376505;21549712670;336.165,00;0;0;0;21547821275;1555230;21549376505;21549712670;336165;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;PDBC           ;              ;N/A            ;97029000;01-01-1900;01-01-1900;06-01-1900;999;14;2;0;0;         ;21550000000;0;NO        ;SI        ;H         ;44074;44078;44078;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-23944;-23944;N4;6;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;29999132025;29999132025;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;38532055,78;29999132025;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;668829;668829;1;PDBC010920  ;N;BCCH    ;24-08-2020;24-08-2020;01-09-2020;0,0027;8;1;30.000.000.000,00;CLP       ;0,0217;0,02;0;0;29.998.483.410;1.299.592,00;0;29999783002;29999800001;16.999,00;0;0;0;29998483410;1299592;29999783002;29999800001;16999;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;PDBC           ;              ;N/A            ;97029000;01-01-1900;01-01-1900;06-01-1900;999;14;2;0;0;         ;30000000000;0;NO        ;NO        ;H         ;44074;44075;44075;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-8333;-8333;N4;6;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;29999783002;29999783002;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;38532891,92;29999783002;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;668932;668932;1;PDBC090920  ;N;BCCH    ;25-08-2020;25-08-2020;09-09-2020;0,0247;15;9;50.000.000.000,00;CLP       ;0,0217;0,01;0;0;49.994.944.956;1.800.256,00;0;49996745212;49998500045;1.754.833,00;0;0;0;49994944956;1800256;49996745212;49998500045;1754833;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;PDBC           ;              ;N/A            ;97029000;01-01-1900;01-01-1900;06-01-1900;999;14;2;0;0;         ;50000000000;0;SI        ;NO        ;H         ;44074;44083;44083;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-124989;-124989;N4;6;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;49996745212;49996745212;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;64217770,49;49996745212;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;669215;669215;1;BTP0470930  ;S;BTGR    ;26-08-2020;01-03-2018;01-09-2030;8,1397;4.567;3.653;230.000.000,00;CLP       ;2,41;2,4;4,7;4,7503;282.153.094;96.462,00;0;282249556;282461402;211.846,00;0;0;0;282153094;96462;282249556;282461402;211846;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;TRADING TASAS;DIS;*                   ;NEG;BTP            ;              ;N/A            ;60805000;01-01-1900;12-01-1900;05-02-1900;999;17;1;6;4;43891;230000000;0;NO        ;NO        ;H         ;44074;44075;44075;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-223615;-223615;N4;36;146875;146875;5875;5875;5.875,00;5.875;L104                                              ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;282249556;282249556;100;60805000;1; TESORERIA GRAL. DE LA REPUBLICA                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;362532,34;282249556;100;60805000;1;TESORERIA GRAL. DE LA REPUBLICA                                       ;N;                                                 
31-08-2020;669228;669228;1;BTP0450326  ;S;BTGR    ;26-08-2020;01-03-2015;01-03-2026;4,8879;4.018;2.008;1.000.000.000,00;CLP       ;1,45;1,5;4,5;4,5466;1.183.220.884;228.000,00;0;1183448884;1180586114;-2.862.770,00;0;0;0;1183220884;228000;1183448884;1180586114;-2862770;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;TRADING TASAS;DIS;*                   ;NEG;BTP            ;              ;N/A            ;60805000;01-01-1900;12-01-1900;05-02-1900;999;17;1;6;10;43891;1000000000;0;NO        ;NO        ;H         ;44074;44075;44075;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-562330;-562330;N4;36;611413;611413;24457;24457;24.457,00;24.457;L104                                              ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;1183448884;1183448884;100;60805000;1; TESORERIA GRAL. DE LA REPUBLICA                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;1520067,93;1183448884;100;60805000;1;TESORERIA GRAL. DE LA REPUBLICA                                       ;N;                                                 
31-08-2020;669400;669400;1;BTP0450326  ;S;BTGR    ;27-08-2020;01-03-2015;01-03-2026;4,8879;4.018;2.008;250.000.000,00;CLP       ;1,44;1,5;4,5;4,5466;295.969.028;46.556,00;0;296015584;295146528;-869.056,00;0;0;0;295969028;46556;296015584;295146528;-869056;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;TRADING TASAS;DIS;*                   ;NEG;BTP            ;              ;N/A            ;60805000;01-01-1900;12-01-1900;05-02-1900;999;17;1;6;10;43891;250000000;0;NO        ;NO        ;H         ;44074;44075;44075;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-140582;-140582;N4;36;122283;122283;4891;4891;4.891,00;4.891;L104                                              ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;296015584;296015584;100;60805000;1; TESORERIA GRAL. DE LA REPUBLICA                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;380213,97;296015584;100;60805000;1;TESORERIA GRAL. DE LA REPUBLICA                                       ;N;                                                 
31-08-2020;669470;669470;1;PDBC110920  ;N;BCCH    ;27-08-2020;27-08-2020;11-09-2020;0,0301;15;11;100.000.000.000,00;CLP       ;0,0208;0,02;0;0;99.990.278.723;2.095.192,00;0;99992373915;99992667204;293.289,00;0;0;0;99990278723;2095192;99992373915;99992667204;293289;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;PDBC           ;              ;N/A            ;97029000;01-01-1900;01-01-1900;06-01-1900;999;14;2;0;0;         ;1,00E+11;0;SI        ;NO        ;H         ;44074;44085;44085;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-305501;-305501;N4;6;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;99992373915;99992373915;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;128434106,9;99992373915;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;669581;669581;1;BCP0600221  ;S;BCCH    ;28-08-2020;01-02-2011;01-02-2021;0,4219;3.653;154;12.500.000.000,00;CLP       ;0,35;0,36;6;6,0857;12.856.023.034;0;0;12856023034;12856023034;0;0;0;0;12856023034;0;12856023034;12856023034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CLP-01         ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;BCP            ;              ;N/A            ;97029000;01-01-1900;01-01-1900;03-02-1900;999;14;2;6;19;44044;12500000000;0;NO        ;NO        ;H         ;44074;44228;44228;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-628042;-628042;N4;34;6114130;6114130;244565;244565;244.565,00;244.565;L104                                              ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;12856023034;12856023034;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;16512777,64;12856023034;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;669725;669725;1;PDBC140920  ;N;BCCH    ;28-08-2020;28-08-2020;14-09-2020;0,0384;17;14;57.300.000.000,00;CLP       ;0,0217;0,02;0;0;57.294.206.919;0;0;57294206919;57294652499;445.580,00;0;0;0;57294206919;0;57294206919;57294652499;445580;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;PDBC           ;              ;N/A            ;97029000;01-01-1900;01-01-1900;06-01-1900;999;14;2;0;0;         ;57300000000;0;NO        ;SI        ;H         ;44074;44088;44088;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-222783;-222783;N4;6;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;79991911929;79991911929;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;102744733,1;79991911929;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;670011;670011;1;PDBC150920  ;N;BCCH    ;31-08-2020;31-08-2020;15-09-2020;0,0384;15;15;80.000.000.000,00;CLP       ;0,0217;0,02;0;0;79.991.911.929;0;0;79991911929;79992534030;622.101,00;0;0;0;79991911929;0;79991911929;79992534030;622101;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;PDBC           ;              ;N/A            ;97029000;01-01-1900;01-01-1900;06-01-1900;999;14;2;0;0;         ;80000000000;0;NO        ;NO        ;M         ;44075;44089;44089;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-311041;-311041;N4;6;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;79991911929;79991911929;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;102744733,1;79991911929;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;670014;670014;1;BESTU20517  ;S;EST     ;31-08-2020;01-05-2017;01-05-2022;1,6007;1.826;608;80.000.000,00;CLP       ;0,8;0,8;4,5;4,5477;86.096.699;0;0;86096699;86096699;0;0;0;0;86096699;0;86096699;86096699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CLP-02-X       ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;DIS;BONOS          ;BANCARIO       ;N/A            ;97030000;01-01-1900;01-01-1900;15-01-1900;999;23;2;6;6;43952;80000000;0;NO        ;NO        ;M         ;44075;44136;44137;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-13805;-13805;N4;15;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;86096699;86096699;100;97030000;1; BANCO DEL ESTADO DE CHILE                                              ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;110585,96;86096699;100;97030000;1;BANCO DEL ESTADO DE CHILE                                             ;N;                                                 
31-08-2020;670015;670015;1;PDBC010920  ;N;BCCH    ;31-08-2020;31-08-2020;01-09-2020;0,0027;1;1;225.000.000,00;CLP       ;0,03;0,02;0;0;224.997.750;0;0;224997750;224998500;750;0;0;0;224997750;0;224997750;224998500;750;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;PDBC           ;              ;N/A            ;97029000;01-01-1900;01-01-1900;06-01-1900;999;14;2;0;0;         ;225000000;0;NO        ;NO        ;H         ;44074;44075;44075;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-63;-63;N4;6;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;224997750;224997750;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;288995,89;224997750;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;670015;670015;2;PDBC020920  ;N;BCCH    ;31-08-2020;31-08-2020;02-09-2020;0,0055;2;2;20.000.000.000,00;CLP       ;0,03;0,02;0;0;19.999.600.008;0;0;19999600008;19999733337;133329;0;0;0;19999600008;0;19999600008;19999733337;133329;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;LIQUIDEZ PESOS;DIS;*                   ;DIS;PDBC           ;              ;N/A            ;97029000;01-01-1900;01-01-1900;06-01-1900;999;14;2;0;0;         ;20000000000;0;NO        ;NO        ;H         ;44074;44076;44076;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;-11111;-11111;N4;6;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;19999600008;19999600008;100;97029000;1; BANCO CENTRAL DE CHILE                                                 ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;25688266,66;19999600008;100;97029000;1;BANCO CENTRAL DE CHILE                                                ;N;                                                 
31-08-2020;573284;437278;1;BCP0600221  ;S;BCCH    ;27-07-2017;01-02-2011;01-02-2021;0;3.653;154;0;CLP       ;3,43;0;6;6,0857; - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CLP-01         ;FALABELLA;INVERSIONES TASAS;GTA;*                   ;DIS;BCP            ;              ;N/A            ;97029000;01-01-1900;01-01-1900;03-02-1900;999;0;2;6;19;44044;0;0;NO        ;NO        ;H         ;44074;43678;43678;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;0;0;N4;34;0;0;0;0;0;0;                                                 ;0;              ;           ;           ; - ;0;0;0;0;0;0;                                                                       ;;                                                 ;0;              ;           ;           ;0;0;0;0;0;0;0;                                                                     ;;                                                 
31-08-2020;551302;548088;1;BTP0400323  ;S;BTGR    ;08-02-2019;01-03-2018;01-03-2023;0;1.826;912;0;CLP       ;3,89;0;4;4,0373; - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIN GRUPO      ;FALABELLA;INVERSIONES TASAS;GTA;*                   ;DIS;BTP            ;              ;N/A            ;60805000;01-01-1900;12-01-1900;05-02-1900;999;0;2;6;4;43891;0;0;NO        ;NO        ;H         ;44074;43709;43710;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;24;LBTR HOY                      ;0;0;N4;36;0;0;0;0;0;0;                                                 ;0;              ;           ;           ; - ;0;0;0;0;0;0;                                                                       ;;                                                 ;0;              ;           ;           ;0;0;0;0;0;0;0;                                                                     ;;                                                 
